"coalition","slot","assignment"
"MC",1326,"T3"
"MC",1327,"T4"
"MC",1328,"T1"
"MC",1329,"T3"
"MC",1330,"T4"
"MC",1331,"T3"
"MC",1332,"T3"
"MC",1333,"control2"
"MC",1334,"control"
"MC",1335,"T4"
"MC",1336,"T4"
"MC",1337,"T2"
"MC",1338,"T2"
"MC",1339,"control"
"MC",1340,"T1"
"MC",1341,"control"
"MC",1342,"T2"
"MC",1343,"T4"
"MC",1344,"T1"
"MC",1345,"control"
"MC",1346,"T2"
"MC",1347,"T4"
"MC",1348,"control2"
"MC",1349,"T3"
"MC",1350,"T3"
"MC",1351,"T2"
"MC",1352,"control"
"MC",1353,"T3"
"MC",1354,"T1"
"MC",1355,"T4"
"MC",1356,"T4"
"MC",1357,"T2"
"MC",1358,"T3"
"MC",1359,"control2"
"MC",1360,"control"
"MC",1361,"T3"
"MC",1362,"T2"
"MC",1363,"T4"
"MC",1364,"T4"
"MC",1365,"control2"
"MC",1366,"T2"
"MC",1367,"control"
"MC",1368,"T3"
"MC",1369,"control"
"MC",1370,"T1"
"MC",1371,"T1"
"MC",1372,"T4"
"MC",1373,"control"
"MC",1374,"T2"
"MC",1375,"T3"
"MC",1376,"control2"
"MC",1377,"T4"
"MC",1378,"T2"
"MC",1379,"control"
"MC",1380,"T3"
"MC",1381,"T4"
"MC",1382,"T3"
"MC",1383,"control2"
"MC",1384,"T3"
"MC",1385,"T2"
"MC",1386,"control"
"MC",1387,"T4"
"MC",1388,"control"
"MC",1389,"T1"
"MC",1390,"T2"
"MC",1391,"control2"
"MC",1392,"control"
"MC",1393,"T1"
"MC",1394,"T4"
"MC",1395,"T4"
"MC",1396,"control"
"MC",1397,"T3"
"MC",1398,"T2"
"MC",1399,"T3"
"MC",1400,"T2"
"MC",1401,"T4"
"MC",1402,"T4"
"MC",1403,"T3"
"MC",1404,"T2"
"MC",1405,"control"
"MC",1406,"T1"
"MC",1407,"control2"
"MC",1408,"T2"
"MC",1409,"T3"
"MC",1410,"control"
"MC",1411,"T3"
"MC",1412,"control2"
"MC",1413,"T2"
"MC",1414,"T4"
"MC",1415,"T1"
"MC",1416,"T3"
"MC",1417,"control"
"MC",1418,"T2"
"MC",1419,"control"
"MC",1420,"T4"
"MC",1421,"T1"
"MC",1422,"T2"
"MC",1423,"control2"
"MC",1424,"control"
"MC",1425,"T2"
"MC",1426,"control"
"MC",1427,"T4"
"MC",1428,"T4"
"MC",1429,"T3"
"MC",1430,"T3"
"MC",1431,"T4"
"MC",1432,"control"
"MC",1433,"T3"
"MC",1434,"control"
"MC",1435,"T4"
"MC",1436,"T1"
"MC",1437,"T3"
"MC",1438,"T2"
"MC",1439,"T2"
"MC",1440,"control2"
"MC",1441,"T2"
"MC",1442,"control"
"MC",1443,"control2"
"MC",1444,"T4"
"MC",1445,"T3"
"MC",1446,"T4"
"MC",1447,"T2"
"MC",1448,"T3"
"MC",1449,"control"
"MC",1450,"T1"
"MC",1451,"control2"
"MC",1452,"T2"
"MC",1453,"T4"
"MC",1454,"control"
"MC",1455,"T4"
"MC",1456,"control"
"MC",1457,"T1"
"MC",1458,"T3"
"MC",1459,"T3"
"MC",1460,"T2"
"MC",1461,"T4"
"MC",1462,"control"
"MC",1463,"control"
"MC",1464,"T3"
"MC",1465,"T4"
"MC",1466,"T3"
"MC",1467,"control2"
"MC",1468,"T2"
"MC",1469,"T2"
"MC",1470,"T1"
"MC",1471,"T1"
"MC",1472,"T3"
"MC",1473,"control"
"MC",1474,"T4"
"MC",1475,"control"
"MC",1476,"T2"
"MC",1477,"T4"
"MC",1478,"control2"
"MC",1479,"T2"
"MC",1480,"T3"
"MC",1481,"T2"
"MC",1482,"T2"
"MC",1483,"T1"
"MC",1484,"control"
"MC",1485,"control"
"MC",1486,"T3"
"MC",1487,"T3"
"MC",1488,"T4"
"MC",1489,"T4"
"MC",1490,"control2"
"MC",1491,"T4"
"MC",1492,"control"
"MC",1493,"T2"
"MC",1494,"T3"
"MC",1495,"control"
"MC",1496,"control2"
"MC",1497,"T3"
"MC",1498,"T4"
"MC",1499,"T1"
"MC",1500,"T2"
"MC",1501,"T2"
"MC",1502,"T4"
"MC",1503,"control"
"MC",1504,"T3"
"MC",1505,"control"
"MC",1506,"T2"
"MC",1507,"control2"
"MC",1508,"T4"
"MC",1509,"T3"
"MC",1510,"T1"
"MC",1511,"T2"
"MC",1512,"T3"
"MC",1513,"control"
"MC",1514,"T3"
"MC",1515,"T2"
"MC",1516,"control2"
"MC",1517,"control"
"MC",1518,"T1"
"MC",1519,"T4"
"MC",1520,"T4"
"MC",1521,"control2"
"MC",1522,"T4"
"MC",1523,"T3"
"MC",1524,"T2"
"MC",1525,"T3"
"MC",1526,"control"
"MC",1527,"T1"
"MC",1528,"control"
"MC",1529,"T2"
"MC",1530,"T4"
"MC",1531,"T2"
"MC",1532,"T4"
"MC",1533,"control"
"MC",1534,"T3"
"MC",1535,"control2"
"MC",1536,"T2"
"MC",1537,"T3"
"MC",1538,"T1"
"MC",1539,"control"
"MC",1540,"T4"
"MC",1541,"T2"
"MC",1542,"T3"
"MC",1543,"T1"
"MC",1544,"control"
"MC",1545,"T3"
"MC",1546,"T4"
"MC",1547,"control"
"MC",1548,"T2"
"MC",1549,"T4"
"MC",1550,"control2"
"MC",1551,"T1"
"MC",1552,"T3"
"MC",1553,"T3"
"MC",1554,"T4"
"MC",1555,"control"
"MC",1556,"T2"
"MC",1557,"T2"
"MC",1558,"control"
"MC",1559,"T4"
"MC",1560,"control2"
"MC",1561,"T4"
"MC",1562,"T3"
"MC",1563,"T1"
"MC",1564,"T2"
"MC",1565,"control2"
"MC",1566,"T3"
"MC",1567,"control"
"MC",1568,"T4"
"MC",1569,"T2"
"MC",1570,"control"
"MC",1571,"T4"
"MC",1572,"T2"
"MC",1573,"control"
"MC",1574,"T1"
"MC",1575,"control"
"MC",1576,"T3"
"MC",1577,"control2"
"MC",1578,"T2"
"MC",1579,"T4"
"MC",1580,"T3"
"MC",1581,"control"
"MC",1582,"T4"
"MC",1583,"control"
"MC",1584,"T2"
"MC",1585,"T1"
"MC",1586,"T3"
"MC",1587,"T2"
"MC",1588,"control2"
"MC",1589,"T4"
"MC",1590,"T3"
"MC",1591,"control"
"MC",1592,"T4"
"MC",1593,"T2"
"MC",1594,"T3"
"MC",1595,"T1"
"MC",1596,"T2"
"MC",1597,"control2"
"MC",1598,"T4"
"MC",1599,"control"
"MC",1600,"T3"
"MC",1601,"T2"
"MC",1602,"T3"
"MC",1603,"control"
"MC",1604,"T4"
"MC",1605,"control"
"MC",1606,"T1"
"MC",1607,"T4"
"MC",1608,"T2"
"MC",1609,"T3"
"MC",1610,"control2"
"MC",1611,"T2"
"MC",1612,"control2"
"MC",1613,"T2"
"MC",1614,"T1"
"MC",1615,"T4"
"MC",1616,"control"
"MC",1617,"control"
"MC",1618,"T3"
"MC",1619,"T3"
"MC",1620,"T4"
"MC",1621,"control"
"MC",1622,"T1"
"MC",1623,"control2"
"MC",1624,"control"
"MC",1625,"T2"
"MC",1626,"T4"
"MC",1627,"T3"
"MC",1628,"T2"
"MC",1629,"T4"
"MC",1630,"T3"
"MC",1631,"control"
"MC",1632,"T3"
"MC",1633,"control2"
"MC",1634,"T4"
"MC",1635,"T3"
"MC",1636,"T2"
"MC",1637,"T4"
"MC",1638,"T1"
"MC",1639,"control"
"MC",1640,"T2"
"MC",1641,"T2"
"MC",1642,"control"
"MC",1643,"control2"
"MC",1644,"T3"
"MC",1645,"T2"
"MC",1646,"T4"
"MC",1647,"T4"
"MC",1648,"control"
"MC",1649,"T1"
"MC",1650,"T3"
"MC",1651,"T2"
"MC",1652,"T4"
"MC",1653,"T3"
"MC",1654,"control"
"MC",1655,"T3"
"MC",1656,"T4"
"MC",1657,"T2"
"MC",1658,"T1"
"MC",1659,"control"
"MC",1660,"control2"
"MC",1661,"T3"
"MC",1662,"control"
"MC",1663,"T3"
"MC",1664,"T2"
"MC",1665,"T4"
"MC",1666,"control"
"MC",1667,"control2"
"MC",1668,"T2"
"MC",1669,"T4"
"MC",1670,"T1"
"MC",1671,"control"
"MC",1672,"control"
"MC",1673,"T3"
"MC",1674,"control2"
"MC",1675,"T4"
"MC",1676,"T4"
"MC",1677,"T3"
"MC",1678,"T1"
"MC",1679,"T2"
"MC",1680,"T2"
"MC",1681,"control"
"MC",1682,"control2"
"MC",1683,"T4"
"MC",1684,"T4"
"MC",1685,"T3"
"MC",1686,"T2"
"MC",1687,"T3"
"MC",1688,"T2"
"MC",1689,"T1"
"MC",1690,"control"
"MC",1691,"T2"
"MC",1692,"T4"
"MC",1693,"T1"
"MC",1694,"T3"
"MC",1695,"control2"
"MC",1696,"T3"
"MC",1697,"control"
"MC",1698,"T4"
"MC",1699,"T2"
"MC",1700,"control"
"MC",1701,"T3"
"MC",1702,"T1"
"MC",1703,"T3"
"MC",1704,"T2"
"MC",1705,"T2"
"MC",1706,"control"
"MC",1707,"T4"
"MC",1708,"T4"
"MC",1709,"control"
"MC",1710,"control2"
"MC",1711,"T3"
"MC",1712,"control2"
"MC",1713,"T3"
"MC",1714,"T1"
"MC",1715,"control"
"MC",1716,"T4"
"MC",1717,"control"
"MC",1718,"T4"
"MC",1719,"T2"
"MC",1720,"T2"
"MC",1721,"control"
"MC",1722,"T1"
"MC",1723,"control"
"MC",1724,"T2"
"MC",1725,"T2"
"MC",1726,"control2"
"MC",1727,"T3"
"MC",1728,"T4"
"MC",1729,"T4"
"MC",1730,"T3"
"MC",1731,"T2"
"MC",1732,"T4"
"MC",1733,"control2"
"MC",1734,"T3"
"MC",1735,"T3"
"MC",1736,"T2"
"MC",1737,"T1"
"MC",1738,"T4"
"MC",1739,"control"
"MC",1740,"control"
"MC",1741,"control2"
"MC",1742,"T2"
"MC",1743,"T3"
"MC",1744,"T4"
"MC",1745,"T4"
"MC",1746,"control"
"MC",1747,"control"
"MC",1748,"T3"
"MC",1749,"T2"
"MC",1750,"T1"
"MC",1751,"T3"
"MC",1752,"control2"
"MC",1753,"T1"
"MC",1754,"T2"
"MC",1755,"control"
"MC",1756,"control"
"MC",1757,"T3"
"MC",1758,"T4"
"MC",1759,"T4"
"MC",1760,"T2"
"MC",1761,"T1"
"MC",1762,"control2"
"MC",1763,"T2"
"MC",1764,"control"
"MC",1765,"T3"
"MC",1766,"T4"
"MC",1767,"control"
"MC",1768,"T2"
"MC",1769,"T3"
"MC",1770,"T4"
"MC",1771,"T2"
"MC",1772,"control"
"MC",1773,"control"
"MC",1774,"T3"
"MC",1775,"control2"
"MC",1776,"T1"
"MC",1777,"T4"
"MC",1778,"T3"
"MC",1779,"T2"
"MC",1780,"T4"
"MC",1781,"T1"
"MC",1782,"T3"
"MC",1783,"T4"
"MC",1784,"T2"
"MC",1785,"control"
"MC",1786,"control"
"MC",1787,"T3"
"MC",1788,"T2"
"MC",1789,"control2"
"MC",1790,"T4"
"MC",1791,"T4"
"MC",1792,"T3"
"MC",1793,"T3"
"MC",1794,"T1"
"MC",1795,"T2"
"MC",1796,"T2"
"MC",1797,"control"
"MC",1798,"control2"
"MC",1799,"T4"
"MC",1800,"control"
"MC",1801,"T3"
"MC",1802,"control2"
"MC",1803,"T2"
"MC",1804,"T4"
"MC",1805,"T4"
"MC",1806,"control"
"MC",1807,"T2"
"MC",1808,"control"
"MC",1809,"T1"
"MC",1810,"T3"
"MC",1811,"control2"
"MC",1812,"T2"
"MC",1813,"T4"
"MC",1814,"control"
"MC",1815,"control"
"MC",1816,"T3"
"MC",1817,"T4"
"MC",1818,"T3"
"MC",1819,"T1"
"MC",1820,"T2"
"MC",1821,"T2"
"MC",1822,"T1"
"MC",1823,"control"
"MC",1824,"T4"
"MC",1825,"control2"
"MC",1826,"T3"
"MC",1827,"T3"
"MC",1828,"T4"
"MC",1829,"T2"
"MC",1830,"control"
"MC",1831,"T2"
"MC",1832,"T2"
"MC",1833,"T1"
"MC",1834,"T4"
"MC",1835,"T4"
"MC",1836,"T3"
"MC",1837,"control"
"MC",1838,"T3"
"MC",1839,"control"
"MC",1840,"control2"
"MC",1841,"T2"
"MC",1842,"T3"
"MC",1843,"control"
"MC",1844,"T1"
"MC",1845,"control"
"MC",1846,"T2"
"MC",1847,"T4"
"MC",1848,"T4"
"MC",1849,"T3"
"MC",1850,"control2"
"MC",1851,"control2"
"MC",1852,"T2"
"MC",1853,"T1"
"MC",1854,"T4"
"MC",1855,"T3"
"MC",1856,"control"
"MC",1857,"T4"
"MC",1858,"control"
"MC",1859,"T3"
"MC",1860,"T2"
"MC",1861,"T1"
"MC",1862,"T2"
"MC",1863,"T4"
"MC",1864,"control2"
"MC",1865,"T3"
"MC",1866,"T3"
"MC",1867,"T4"
"MC",1868,"control"
"MC",1869,"T2"
"MC",1870,"control"
"MC",1871,"T1"
"MC",1872,"control2"
"MC",1873,"T3"
"MC",1874,"control"
"MC",1875,"T2"
"MC",1876,"control"
"MC",1877,"T2"
"MC",1878,"T3"
"MC",1879,"T4"
"MC",1880,"T4"
"MC",1881,"control2"
"MC",1882,"T1"
"MC",1883,"T3"
"MC",1884,"T2"
"MC",1885,"T2"
"MC",1886,"control"
"MC",1887,"T4"
"MC",1888,"T3"
"MC",1889,"control"
"MC",1890,"T4"
"MC",1891,"control"
"MC",1892,"T3"
"MC",1893,"T2"
"MC",1894,"T3"
"MC",1895,"T2"
"MC",1896,"control"
"MC",1897,"T4"
"MC",1898,"control2"
"MC",1899,"T1"
"MC",1900,"T4"
"MC",1901,"control"
"MC",1902,"T3"
"MC",1903,"T3"
"MC",1904,"T1"
"MC",1905,"control2"
"MC",1906,"T2"
"MC",1907,"T4"
"MC",1908,"control"
"MC",1909,"T4"
"MC",1910,"T2"
"MC",1911,"T3"
"MC",1912,"T2"
"MC",1913,"T3"
"MC",1914,"control"
"MC",1915,"T1"
"MC",1916,"control"
"MC",1917,"T4"
"MC",1918,"T4"
"MC",1919,"control2"
"MC",1920,"T2"
"MC",1921,"T1"
"MC",1922,"T4"
"MC",1923,"T2"
"MC",1924,"control2"
"MC",1925,"T3"
"MC",1926,"T2"
"MC",1927,"control"
"MC",1928,"T4"
"MC",1929,"T3"
"MC",1930,"control"
"MC",1931,"control"
"MC",1932,"T3"
"MC",1933,"T3"
"MC",1934,"T4"
"MC",1935,"T2"
"MC",1936,"T1"
"MC",1937,"control2"
"MC",1938,"control"
"MC",1939,"T4"
"MC",1940,"T2"
"MC",1941,"T2"
"MC",1942,"T4"
"MC",1943,"T3"
"MC",1944,"control"
"MC",1945,"T1"
"MC",1946,"T2"
"MC",1947,"control"
"MC",1948,"control2"
"MC",1949,"T4"
"MC",1950,"T3"
"MC",1951,"T2"
"MC",1952,"T4"
"MC",1953,"T1"
"MC",1954,"T4"
"MC",1955,"control"
"MC",1956,"control2"
"MC",1957,"control"
"MC",1958,"T2"
"MC",1959,"T3"
"MC",1960,"T3"
"MC",1961,"T2"
"MC",1962,"T4"
"MC",1963,"T4"
"MC",1964,"T2"
"MC",1965,"control"
"MC",1966,"control2"
"MC",1967,"T3"
"MC",1968,"T1"
"MC",1969,"control"
"MC",1970,"T3"
"MC",1971,"T3"
"MC",1972,"T2"
"MC",1973,"T4"
"MC",1974,"control2"
"MC",1975,"T1"
"MC",1976,"control"
"MC",1977,"control"
"MC",1978,"T4"
"MC",1979,"T2"
"MC",1980,"T3"
"MC",1981,"T2"
"MC",1982,"T1"
"MC",1983,"T2"
"MC",1984,"control"
"MC",1985,"control"
"MC",1986,"T4"
"MC",1987,"T3"
"MC",1988,"control2"
"MC",1989,"T3"
"MC",1990,"T4"
"MC",1991,"T2"
"MC",1992,"control"
"MC",1993,"T2"
"MC",1994,"T4"
"MC",1995,"T1"
"MC",1996,"control2"
"MC",1997,"T4"
"MC",1998,"T3"
"MC",1999,"T3"
"MC",2000,"control"
